ensembl_id,efo_id_norm,target_name,disease_name,phase,label,overall_score,literature,somatic_mutation,clinical,affected_pathway,rna_expression,genetic_association,genetic_literature,animal_model
ENSG00000137285,MONDO_0004976,TUBB2B,amyotrophic lateral sclerosis,2,0,0.0739159709369403,0.0,0.0,0.1215861595223242,0.0,0.0,0.0,0.0,0.0
ENSG00000137285,MONDO_0005090,TUBB2B,schizophrenia,2,0,0.0749642448600154,0.0243172319044648,0.0,0.1215861595223242,0.0,0.0228811234295147,0.0,0.0,0.0
ENSG00000137285,MONDO_0005411,TUBB2B,gallbladder cancer,2,0,0.0739159709369403,0.0,0.0,0.1215861595223242,0.0,0.0,0.0,0.0,0.0
ENSG00000137285,MONDO_0005575,TUBB2B,colorectal cancer,2,0,0.2320583893972437,0.1462411307587955,0.0,0.3744063731072303,0.0,0.0,0.0,0.0,0.0
ENSG00000137285,MONDO_0007915,TUBB2B,systemic lupus erythematosus,2,0,0.0739159709369403,0.0,0.0,0.1215861595223242,0.0,0.0,0.0,0.0,0.0
ENSG00000137285,MONDO_0009348,TUBB2B,classic Hodgkin lymphoma,2,0,0.1141396609358033,0.0,0.0,0.187751075260908,0.0,0.0,0.0,0.0,0.0
ENSG00000137285,MONDO_0011719,TUBB2B,gastrointestinal stromal tumor,2,0,0.1006078493308354,0.0,0.0,0.1654922726831635,0.0,0.0,0.0,0.0,0.0
ENSG00000137285,MONDO_0013730,TUBB2B,graft versus host disease,2,0,0.0852086887189729,0.0,0.0,0.1401618227826793,0.0,0.0,0.0,0.0,0.0
ENSG00000137285,MONDO_0015540,TUBB2B,hemophagocytic syndrome,2,0,0.0739159709369403,0.0,0.0,0.1215861595223242,0.0,0.0,0.0,0.0,0.0
ENSG00000137285,MONDO_0016216,TUBB2B,adult hepatocellular carcinoma,2,0,0.0739159709369403,0.0,0.0,0.1215861595223242,0.0,0.0,0.0,0.0,0.0
ENSG00000137285,MONDO_0016586,TUBB2B,systemic mastocytosis,2,0,0.0923949636711754,0.0,0.0,0.1519826994029052,0.0,0.0,0.0,0.0,0.0
ENSG00000137285,MONDO_0018975,TUBB2B,neurofibromatosis type 1,2,0,0.0739159709369403,0.0,0.0,0.1215861595223242,0.0,0.0,0.0,0.0,0.0
ENSG00000137285,MONDO_0019438,TUBB2B,AL amyloidosis,2,0,0.0739159709369403,0.0,0.0,0.1215861595223242,0.0,0.0,0.0,0.0,0.0
ENSG00000137285,MONDO_0019471,TUBB2B,adult T-cell leukemia/lymphoma,2,0,0.0739159709369403,0.0,0.0,0.1215861595223242,0.0,0.0,0.0,0.0,0.0
ENSG00000137285,MONDO_0019473,TUBB2B,enteropathy-associated T-cell lymphoma,2,0,0.0739159709369403,0.0,0.0,0.1215861595223242,0.0,0.0,0.0,0.0,0.0
ENSG00000137285,MONDO_0021043,TUBB2B,mixed neoplasm,2,0,0.3391716455298104,0.0,0.0,0.5579116025414649,0.0,0.0,0.0,0.0,0.0
ENSG00000137285,MONDO_0021063,TUBB2B,malignant colon neoplasm,2,0,0.0831554673040579,0.0,0.0,0.1367844294626147,0.0,0.0,0.0,0.0,0.0
ENSG00000137285,MONDO_0021148,TUBB2B,female reproductive system neoplasm,1,0,0.5993058860858202,0.0686252548703918,0.0,0.9823814127128224,0.0,0.0,0.0,0.0,0.0
ENSG00000137285,MONDO_0021656,TUBB2B,nongerminomatous germ cell tumor,2,0,0.0739159709369403,0.0,0.0,0.1215861595223242,0.0,0.0,0.0,0.0,0.0
ENSG00000137285,MONDO_0022394,TUBB2B,cervical intraepithelial neoplasia,2,0,0.0739159709369403,0.0,0.0,0.1215861595223242,0.0,0.0,0.0,0.0,0.0
ENSG00000137285,MONDO_0024880,TUBB2B,metastatic malignant neoplasm,1,0,0.0468391135277486,0.0,0.0,0.0770467851139728,0.0,0.0,0.0,0.0,0.0
ENSG00000137285,MONDO_0044704,TUBB2B,oropharynx squamous cell carcinoma,2,0,0.0831554673040579,0.0,0.0,0.1367844294626147,0.0,0.0,0.0,0.0,0.0
ENSG00000137285,MONDO_0100342,TUBB2B,malignant glioma,1,0,0.1913450620166669,0.6445755151343217,0.0,0.2825193218366361,0.0,0.0,0.0,0.0,0.0
ENSG00000137285,Orphanet_145,TUBB2B,Hereditary breast and ovarian cancer syndrome,2,0,0.0831554673040579,0.0,0.0,0.1367844294626147,0.0,0.0,0.0,0.0,0.0
ENSG00000137462,EFO_0000198,TLR2,myelodysplastic syndrome,2,0,0.1163146197199319,0.7286603233594385,0.0,0.1548957011414609,0.0,0.0,0.0,0.0,0.0
ENSG00000137462,EFO_0000676,TLR2,psoriasis,2,0,0.1121658779511697,0.3759332505339972,0.0,0.1654922726831635,0.0,0.0096937612553983,0.0,0.0,0.0
ENSG00000137462,EFO_0000729,TLR2,ulcerative colitis,2,0,0.0913379653253384,0.5101656624867342,0.0,0.1215861595223242,0.0,0.1417308632327408,0.0,0.0,0.0
ENSG00000137462,EFO_0009086,TLR2,arteriosclerosis,2,0,0.0878082092322789,0.4570335423017571,0.0,0.1215861595223242,0.0,0.0,0.0,0.0,0.0
ENSG00000137462,EFO_1001494,TLR2,psoriasis vulgaris,2,0,0.0752525154169792,0.0439702836339205,0.0,0.1215861595223242,0.0,0.0,0.0,0.0,0.0
ENSG00000137462,MONDO_0100096,TLR2,COVID-19,2,0,0.1102566268554328,0.7548361958446977,0.0,0.1215861595223242,0.0,0.0,0.0,0.0,0.0
ENSG00000137673,EFO_0000096,MMP7,neoplasm of mature B-cells,2,0,0.0973592235520418,0.6487599503734942,0.0,0.1215861595223242,0.0,0.0,0.0,0.0,0.0
ENSG00000137673,EFO_0000199,MMP7,oral squamous cell carcinoma,2,0,0.0915298253541815,0.5489015978482186,0.0,0.1215861595223242,0.0,0.0687767917207991,0.0,0.0,0.0
ENSG00000137673,EFO_0000274,MMP7,atopic eczema,2,0,0.0743732900074656,0.0,0.0,0.1215861595223242,0.0,0.0150451029071724,0.0,0.0,0.0
ENSG00000137673,EFO_0000365,MMP7,colorectal adenocarcinoma,2,0,0.0882999037636682,0.1041304931638842,0.0,0.1215861595223242,0.0,0.4269293264826969,0.0,0.0,0.0
ENSG00000137673,EFO_0000612,MMP7,myocardial infarction,2,0,0.0825962500194552,0.2855679994044413,0.0,0.1215861595223242,0.0,0.0,0.0,0.0,0.0
ENSG00000137673,EFO_0000729,MMP7,ulcerative colitis,2,0,0.1118746752662855,0.316886928647644,0.0,0.1519826994029052,0.0,0.4272753734919282,0.0,0.0,0.2909556797369218
ENSG00000137673,EFO_0001365,MMP7,age-related macular degeneration,2,0,0.2070519805335669,0.1244569438443791,0.0,0.3343619386863916,0.0,0.0,0.0,0.0,0.0
ENSG00000137673,EFO_0002618,MMP7,pancreatic carcinoma,2,0,0.0780460455665763,0.1164537970360618,0.0,0.1215861595223242,0.0,0.0436936187056977,0.0,0.0,0.0
ENSG00000137673,EFO_0002913,MMP7,Cutaneous T-cell lymphoma,2,0,0.1017627863767251,0.0,0.0,0.1673920564256998,0.0,0.0,0.0,0.0,0.0
ENSG00000137673,EFO_0003770,MMP7,diabetic retinopathy,2,0,0.0966700241670195,0.140642997941197,0.0,0.1519826994029052,0.0,0.0,0.0,0.0,0.0
ENSG00000137673,EFO_0004129,MMP7,familial amyloid neuropathy,2,0,0.0739159709369403,0.0,0.0,0.1215861595223242,0.0,0.0,0.0,0.0,0.0
ENSG00000137673,EFO_0004214,MMP7,Abdominal Aortic Aneurysm,2,0,0.0767057855344561,0.0917806634727544,0.0,0.1215861595223242,0.0,0.0,0.0,0.0,0.0
ENSG00000137673,EFO_0005531,MMP7,urticaria,2,0,0.0739159709369403,0.0,0.0,0.1215861595223242,0.0,0.0,0.0,0.0,0.0
ENSG00000137673,EFO_0005952,MMP7,non-Hodgkins lymphoma,2,0,0.1065493997133595,0.1954679843780472,0.0,0.1654922726831635,0.0,0.0,0.0,0.0,0.0
ENSG00000137673,EFO_0007357,MMP7,mansonelliasis,2,0,0.0739159709369403,0.0,0.0,0.1215861595223242,0.0,0.0,0.0,0.0,0.0
ENSG00000137673,EFO_0007470,MMP7,rhinoscleroma,1,0,0.0369579854684701,0.0,0.0,0.0607930797611621,0.0,0.0,0.0,0.0,0.0
ENSG00000137673,EFO_0008517,MMP7,oral lichen planus,2,0,0.0773517771794379,0.1130328075496692,0.0,0.1215861595223242,0.0,0.0,0.0,0.0,0.0
ENSG00000137673,EFO_0009659,MMP7,aneurysm,2,0,0.0788372860158147,0.1619037922805949,0.0,0.1215861595223242,0.0,0.0,0.0,0.0,0.0
ENSG00000137673,EFO_0011048,MMP7,dermatological toxicity,2,0,0.074285550791625,0.0121586159522324,0.0,0.1215861595223242,0.0,0.0,0.0,0.0,0.0
ENSG00000137673,EFO_0700100,MMP7,vascular anomaly,1,0,0.0369579854684701,0.0,0.0,0.0607930797611621,0.0,0.0,0.0,0.0,0.0
ENSG00000137673,EFO_1000785,MMP7,Sezary's disease,2,0,0.0739159709369403,0.0,0.0,0.1215861595223242,0.0,0.0,0.0,0.0,0.0
ENSG00000137673,EFO_1000906,MMP7,dry eye syndrome,2,0,0.078347738667258,0.1154018880894693,0.0,0.1231059865163532,0.0,0.0,0.0,0.0,0.0
ENSG00000137673,EFO_1001051,MMP7,mycosis fungoides,2,0,0.0739159709369403,0.0,0.0,0.1215861595223242,0.0,0.0,0.0,0.0,0.0
ENSG00000137673,EFO_1001459,MMP7,diabetic foot,2,0,0.0923949636711754,0.0,0.0,0.1519826994029052,0.0,0.0,0.0,0.0,0.0
ENSG00000137673,EFO_1001875,MMP7,amyloidosis,2,0,0.2223946775565193,0.2070342105199576,0.0,0.3554706469367951,0.0,0.0,0.0,0.0,0.0
ENSG00000137673,EFO_1001898,MMP7,mucositis,2,0,0.0739159709369403,0.0,0.0,0.1215861595223242,0.0,0.0,0.0,0.0,0.0
ENSG00000137673,EFO_1001951,MMP7,colorectal carcinoma,2,0,0.1312988325105244,0.8899046735073834,0.0,0.1519826994029052,0.0,0.0,0.0,0.0,0.0
ENSG00000137673,HP_0001250,MMP7,Seizure,2,0,0.0739159709369403,0.0,0.0,0.1215861595223242,0.0,0.0,0.0,0.0,0.0
ENSG00000137673,HP_0002202,MMP7,Pleural effusion,2,0,0.0778838213212636,0.1305362518204953,0.0,0.1215861595223242,0.0,0.0,0.0,0.0,0.0
ENSG00000137673,HP_0012531,MMP7,Pain,2,0,0.0744703407189674,0.0182379239283486,0.0,0.1215861595223242,0.0,0.0,0.0,0.0,0.0
ENSG00000137673,MONDO_0004992,MMP7,cancer,2,0,0.6138097614580601,0.988534682985896,0.0,0.6366652596023276,0.0,0.0,0.662829357455331,0.0,0.0
ENSG00000137673,MONDO_0005180,MMP7,Parkinson disease,2,0,0.0739159709369403,0.0,0.0,0.1215861595223242,0.0,0.0,0.0,0.0,0.0
ENSG00000137673,MONDO_0007947,MMP7,Marfan syndrome,2,0,0.0739159709369403,0.0,0.0,0.1215861595223242,0.0,0.0,0.0,0.0,0.0
ENSG00000137673,MONDO_0017816,MMP7,primary systemic amyloidosis,2,0,0.0739159709369403,0.0,0.0,0.1215861595223242,0.0,0.0,0.0,0.0,0.0
ENSG00000137673,MONDO_0018076,MMP7,tuberculosis,2,0,0.1065179184108457,0.1944322973348012,0.0,0.1654922726831635,0.0,0.0,0.0,0.0,0.0
ENSG00000137673,MONDO_0019180,MMP7,hereditary hemorrhagic telangiectasia,2,0,0.0739159709369403,0.0,0.0,0.1215861595223242,0.0,0.0,0.0,0.0,0.0
ENSG00000137731,EFO_0000400,FXYD2,diabetes mellitus,1,0,0.5054432955036615,0.2380560098618724,0.0,0.0936072224944711,0.0,0.0,0.8027239020502291,0.0,0.0
ENSG00000137731,EFO_0000474,FXYD2,epilepsy,1,0,0.0461974818355877,0.0,0.0,0.0759913497014526,0.0,0.0,0.0,0.0,0.0
ENSG00000137731,EFO_0000558,FXYD2,Kaposi's sarcoma,2,0,0.0739159709369403,0.0,0.0,0.1215861595223242,0.0,0.0,0.0,0.0,0.0
ENSG00000137731,EFO_0000616,FXYD2,neoplasm,1,0,0.1388051353336779,0.8308488864595833,0.0,0.1867814633964552,0.0,0.0,0.0,0.0,0.0
ENSG00000137731,EFO_0000668,FXYD2,preeclampsia,2,0,0.1108739564054105,0.0,0.0,0.1823792392834863,0.0,0.0,0.0,0.0,0.0
ENSG00000137731,EFO_0000685,FXYD2,rheumatoid arthritis,2,0,0.0831554673040579,0.0,0.0,0.1367844294626147,0.0,0.0,0.0,0.0,0.0
ENSG00000137731,EFO_0000756,FXYD2,melanoma,1,0,0.0503039246654177,0.0,0.0,0.0827461363415817,0.0,0.0,0.0,0.0,0.0
ENSG00000137731,EFO_0000764,FXYD2,HIV infection,1,0,0.0369579854684701,0.0,0.0,0.0607930797611621,0.0,0.0,0.0,0.0,0.0
ENSG00000137731,EFO_0001062,FXYD2,cytomegalovirus infection,1,0,0.0369579854684701,0.0,0.0,0.0607930797611621,0.0,0.0,0.0,0.0,0.0
ENSG00000137731,EFO_0001073,FXYD2,obesity,1,0,0.0369579854684701,0.0,0.0,0.0607930797611621,0.0,0.0,0.0,0.0,0.0
ENSG00000137731,EFO_0002496,FXYD2,actinic keratosis,2,0,0.0739159709369403,0.0,0.0,0.1215861595223242,0.0,0.0,0.0,0.0,0.0
ENSG00000137731,EFO_0003060,FXYD2,non-small cell lung carcinoma,2,0,0.0461974818355877,0.0,0.0,0.0759913497014526,0.0,0.0,0.0,0.0,0.0
ENSG00000137731,EFO_0003144,FXYD2,heart failure,4,1,0.6022438267784993,0.0243172319044648,0.0,0.9894295032136264,0.0,0.0,0.0,0.0,0.0
ENSG00000137731,EFO_0003777,FXYD2,heart disease,2,0,0.6053413097199819,0.0596954269321411,0.0,0.992755717699494,0.0,0.0,0.0,0.0,0.0
ENSG00000137731,EFO_1001249,FXYD2,non-alcoholic steatohepatitis,2,0,0.0739159709369403,0.0,0.0,0.1215861595223242,0.0,0.0,0.0,0.0,0.0
ENSG00000137731,HP_0031273,FXYD2,Shock,2,0,0.0877752154876166,0.0,0.0,0.14438356443276,0.0,0.0,0.0,0.0,0.0
ENSG00000137731,MONDO_0001134,FXYD2,essential hypertension,1,0,0.0369579854684701,0.0,0.0,0.0607930797611621,0.0,0.0,0.0,0.0,0.0
ENSG00000137731,MONDO_0002050,FXYD2,depressive disorder,1,0,0.0369579854684701,0.0,0.0,0.0607930797611621,0.0,0.0,0.0,0.0,0.0
ENSG00000137731,MONDO_0005148,FXYD2,type 2 diabetes mellitus,1,0,0.4991619697503264,0.2328392482757781,0.0,0.0906661236771331,0.0,0.0,0.7932428008861215,0.0,0.0
ENSG00000137731,MONDO_0007254,FXYD2,breast cancer,2,0,0.0965681361969902,0.0697431720593332,0.0,0.1553600927229698,0.0,0.0,0.0,0.0,0.0
ENSG00000137731,MONDO_0008315,FXYD2,prostate cancer,2,0,0.0835250471587426,0.0121586159522324,0.0,0.1367844294626147,0.0,0.0,0.0,0.0,0.0
ENSG00000137731,MONDO_0009061,FXYD2,cystic fibrosis,2,0,0.0739159709369403,0.0,0.0,0.1215861595223242,0.0,0.0,0.0,0.0,0.0
ENSG00000137731,MONDO_0019623,FXYD2,hereditary angioedema,1,0,0.0369579854684701,0.0,0.0,0.0607930797611621,0.0,0.0,0.0,0.0,0.0
ENSG00000137731,MP_0001845,FXYD2,inflammation,1,0,0.0369579854684701,0.0,0.0,0.0607930797611621,0.0,0.0,0.0,0.0,0.0
ENSG00000137745,EFO_0000096,MMP13,neoplasm of mature B-cells,2,0,0.0808278362706674,0.227389872692146,0.0,0.1215861595223242,0.0,0.0,0.0,0.0,0.0
ENSG00000137745,EFO_0000199,MMP13,oral squamous cell carcinoma,2,0,0.1216465768942561,0.8236374611579271,0.0,0.1215861595223242,0.0,0.223890744464242,0.0,0.0,0.0
ENSG00000137745,EFO_0000274,MMP13,atopic eczema,2,0,0.0739159709369403,0.0,0.0,0.1215861595223242,0.0,0.0,0.0,0.0,0.0
ENSG00000137745,EFO_0000365,MMP13,colorectal adenocarcinoma,2,0,0.076079553002907,0.0711785642203606,0.0,0.1215861595223242,0.0,0.0,0.0,0.0,0.0
ENSG00000137745,EFO_0000612,MMP13,myocardial infarction,2,0,0.0766969221710256,0.0914890722763452,0.0,0.1215861595223242,0.0,0.0,0.0,0.0,0.0
ENSG00000137745,EFO_0000673,MMP13,prostate adenocarcinoma,2,0,0.0927645435258601,0.0121586159522324,0.0,0.1519826994029052,0.0,0.0,0.0,0.0,0.0
ENSG00000137745,EFO_0000685,MMP13,rheumatoid arthritis,2,0,0.1138046777174616,0.6830497236612765,0.0,0.1526581780669181,0.0,0.0175225073880969,0.0,0.0,0.0
ENSG00000137745,EFO_0000729,MMP13,ulcerative colitis,2,0,0.1062267652948751,0.3373498651701079,0.0,0.1519826994029052,0.0,0.2648146554396222,0.0,0.0,0.0
ENSG00000137745,EFO_0001365,MMP13,age-related macular degeneration,2,0,0.2093535904091512,0.2001764133835665,0.0,0.3343619386863916,0.0,0.0,0.0,0.0,0.0
ENSG00000137745,EFO_0002618,MMP13,pancreatic carcinoma,2,0,0.0739159709369403,0.0,0.0,0.1215861595223242,0.0,0.0,0.0,0.0,0.0
ENSG00000137745,EFO_0002913,MMP13,Cutaneous T-cell lymphoma,2,0,0.1017627863767251,0.0,0.0,0.1673920564256998,0.0,0.0,0.0,0.0,0.0
ENSG00000137745,EFO_0003047,MMP13,hepatitis C virus infection,2,0,0.106705916933133,0.0,0.0,0.1755231308437552,0.0,0.0,0.0,0.0,0.0
ENSG00000137745,EFO_0003770,MMP13,diabetic retinopathy,2,0,0.0939656780535854,0.0516741177969877,0.0,0.1519826994029052,0.0,0.0,0.0,0.0,0.0
ENSG00000137745,EFO_0004129,MMP13,familial amyloid neuropathy,2,0,0.0820245529487227,0.0,0.0,0.1215861595223242,0.0,0.0,0.0,0.0,0.2667600339919793
ENSG00000137745,EFO_0004214,MMP13,Abdominal Aortic Aneurysm,2,0,0.1524628365867646,0.1535725039187342,0.0,0.1215861595223242,0.0,0.0,0.2169805270192567,0.0,0.0
ENSG00000137745,EFO_0004220,MMP13,chronic hepatitis C virus infection,2,0,0.0739159709369403,0.0,0.0,0.1215861595223242,0.0,0.0,0.0,0.0,0.0
ENSG00000137745,EFO_0005531,MMP13,urticaria,2,0,0.0739159709369403,0.0,0.0,0.1215861595223242,0.0,0.0,0.0,0.0,0.0
ENSG00000137745,EFO_0005952,MMP13,non-Hodgkins lymphoma,2,0,0.1017550867964192,0.0377423703517214,0.0,0.1654922726831635,0.0,0.0,0.0,0.0,0.0
ENSG00000137745,EFO_0007357,MMP13,mansonelliasis,2,0,0.0739159709369403,0.0,0.0,0.1215861595223242,0.0,0.0,0.0,0.0,0.0
ENSG00000137745,EFO_0007470,MMP13,rhinoscleroma,1,0,0.0369579854684701,0.0,0.0,0.0607930797611621,0.0,0.0,0.0,0.0,0.0
ENSG00000137745,EFO_0008517,MMP13,oral lichen planus,2,0,0.0891149424608487,0.5000230810355584,0.0,0.1215861595223242,0.0,0.0,0.0,0.0,0.0
ENSG00000137745,EFO_0009659,MMP13,aneurysm,2,0,0.1511888444648676,0.02727910245657,0.0,0.1215861595223242,0.0,0.0,0.2176914267494022,0.0,0.0
ENSG00000137745,EFO_0011048,MMP13,dermatological toxicity,2,0,0.0739159709369403,0.0,0.0,0.1215861595223242,0.0,0.0,0.0,0.0,0.0
ENSG00000137745,EFO_1000785,MMP13,Sezary's disease,2,0,0.0739159709369403,0.0,0.0,0.1215861595223242,0.0,0.0,0.0,0.0,0.0
ENSG00000137745,EFO_1000906,MMP13,dry eye syndrome,2,0,0.0808506139106307,0.1977426825748209,0.0,0.1231059865163532,0.0,0.0,0.0,0.0,0.0
ENSG00000137745,EFO_1001051,MMP13,mycosis fungoides,2,0,0.0739159709369403,0.0,0.0,0.1215861595223242,0.0,0.0,0.0,0.0,0.0
ENSG00000137745,EFO_1001459,MMP13,diabetic foot,2,0,0.0923949636711754,0.0,0.0,0.1519826994029052,0.0,0.0,0.0,0.0,0.0
ENSG00000137745,EFO_1001875,MMP13,amyloidosis,2,0,0.22486716678436,0.0486344638089296,0.0,0.3554706469367951,0.0,0.0,0.0,0.0,0.2667600339919793
ENSG00000137745,EFO_1001898,MMP13,mucositis,2,0,0.074285550791625,0.0121586159522324,0.0,0.1215861595223242,0.0,0.0,0.0,0.0,0.0
ENSG00000137745,EFO_1001951,MMP13,colorectal carcinoma,2,0,0.1013392500042137,0.2942534370088744,0.0,0.1519826994029052,0.0,0.0,0.0,0.0,0.0
ENSG00000137745,HP_0001250,MMP13,Seizure,2,0,0.0739159709369403,0.0,0.0,0.1215861595223242,0.0,0.0,0.0,0.0,0.0
ENSG00000137745,HP_0002202,MMP13,Pleural effusion,2,0,0.0739159709369403,0.0,0.0,0.1215861595223242,0.0,0.0,0.0,0.0,0.0
ENSG00000137745,HP_0012531,MMP13,Pain,2,0,0.0739159709369403,0.0,0.0,0.1215861595223242,0.0,0.0,0.0,0.0,0.0
ENSG00000137745,MONDO_0004992,MMP13,cancer,2,0,0.3985511174718746,0.9758968254241812,0.0,0.606791483747466,0.0,0.0,0.0,0.0,0.0
ENSG00000137745,MONDO_0005180,MMP13,Parkinson disease,2,0,0.075301895392008,0.0455948098208715,0.0,0.1215861595223242,0.0,0.0,0.0,0.0,0.0
ENSG00000137745,MONDO_0007254,MMP13,breast cancer,2,0,0.1273453498797982,0.8573887798706546,0.0,0.1519826994029052,0.0,0.0,0.0,0.0,0.0
ENSG00000137745,MONDO_0007947,MMP13,Marfan syndrome,2,0,0.0770727988623722,0.1038548445919852,0.0,0.1215861595223242,0.0,0.0,0.0,0.0,0.0
ENSG00000137745,MONDO_0017816,MMP13,primary systemic amyloidosis,2,0,0.0739159709369403,0.0,0.0,0.1215861595223242,0.0,0.0,0.0,0.0,0.0
ENSG00000137745,MONDO_0018076,MMP13,tuberculosis,2,0,0.112806419593175,0.40131443612543,0.0,0.1654922726831635,0.0,0.0,0.0,0.0,0.0
ENSG00000137745,MONDO_0019180,MMP13,hereditary hemorrhagic telangiectasia,2,0,0.0739159709369403,0.0,0.0,0.1215861595223242,0.0,0.0,0.0,0.0,0.0
ENSG00000137752,EFO_0000474,CASP1,epilepsy,2,0,0.1122279605125027,0.3822840108551553,0.0,0.1654922726831635,0.0,0.0,0.0,0.0,0.0
ENSG00000137752,EFO_0000676,CASP1,psoriasis,2,0,0.0894793374403363,0.5044101698753721,0.0,0.1215861595223242,0.0,0.0171021433331439,0.0,0.0,0.0
ENSG00000137752,EFO_0001421,CASP1,liver disease,1,0,0.1404903971703535,0.8994816681444967,0.0,0.1861219520663824,0.0,0.0,0.0,0.0,0.0
ENSG00000137752,EFO_0001422,CASP1,cirrhosis of liver,2,0,0.1084335511773901,0.1054710067524518,0.0,0.1730914076533087,0.0,0.0,0.0,0.0,0.0
ENSG00000137752,EFO_0003047,CASP1,hepatitis C virus infection,2,0,0.102753693554145,0.2056907489373105,0.0,0.1587374860430344,0.0,0.0,0.0,0.0,0.0
ENSG00000137752,EFO_0004220,CASP1,chronic hepatitis C virus infection,2,0,0.0739159709369403,0.0,0.0,0.1215861595223242,0.0,0.0,0.0,0.0,0.0
ENSG00000137752,EFO_0004263,CASP1,partial epilepsy,2,0,0.0846827764650535,0.3542115507361278,0.0,0.1215861595223242,0.0,0.0,0.0,0.0,0.0
ENSG00000137752,EFO_0006890,CASP1,fibrosis,2,0,0.112918902441001,0.1557633239747107,0.0,0.1779548540342017,0.0,0.0,0.0,0.0,0.0
ENSG00000137752,EFO_0010282,CASP1,gastrointestinal disease,1,0,0.1442350127500022,0.952997751042806,0.0,0.1866243742131689,0.0,0.0,0.0,0.0,0.0
ENSG00000137752,EFO_1001249,CASP1,non-alcoholic steatohepatitis,2,0,0.0888631550764112,0.4917396584675081,0.0,0.1215861595223242,0.0,0.0,0.0,0.0,0.0
ENSG00000137752,EFO_1001345,CASP1,"Hepatitis, Alcoholic",2,0,0.0374610247151243,0.0165492272683163,0.0,0.0607930797611621,0.0,0.0,0.0,0.0,0.0
ENSG00000137752,HP_0001395,CASP1,Hepatic fibrosis,2,0,0.0962806293912628,0.1278325011778665,0.0,0.1519826994029052,0.0,0.0,0.0,0.0,0.0
ENSG00000137752,MONDO_0100096,CASP1,COVID-19,2,0,0.099626590383375,0.5418749352402374,0.0,0.1367844294626147,0.0,0.0,0.0,0.0,0.0
ENSG00000137757,EFO_0001421,CASP5,liver disease,1,0,0.1123707181522154,0.0791414582363557,0.0,0.1808842257914006,0.0,0.0,0.0,0.0,0.0
ENSG00000137757,EFO_0001422,CASP5,cirrhosis of liver,2,0,0.106151547151106,0.030396539880581,0.0,0.1730914076533087,0.0,0.0,0.0,0.0,0.0
ENSG00000137757,EFO_0004220,CASP5,chronic hepatitis C virus infection,2,0,0.0739159709369403,0.0,0.0,0.1215861595223242,0.0,0.0,0.0,0.0,0.0
ENSG00000137757,EFO_0010282,CASP5,gastrointestinal disease,1,0,0.1194082090175474,0.2916663827102132,0.0,0.1818341176626687,0.0,0.0,0.0,0.0,0.0
ENSG00000137757,EFO_1001345,CASP5,"Hepatitis, Alcoholic",2,0,0.0369579854684701,0.0,0.0,0.0607930797611621,0.0,0.0,0.0,0.0,0.0
ENSG00000137757,HP_0001395,CASP5,Hepatic fibrosis,2,0,0.0923949636711754,0.0,0.0,0.1519826994029052,0.0,0.0,0.0,0.0,0.0
ENSG00000137757,MONDO_0100096,CASP5,COVID-19,1,0,0.0381770856835759,0.0401065456757666,0.0,0.0607930797611621,0.0,0.0,0.0,0.0,0.0
ENSG00000137806,EFO_0000199,NDUFAF1,oral squamous cell carcinoma,2,0,0.0928056079541584,0.0,0.0,0.1526581780669181,0.0,0.0,0.0,0.0,0.0
ENSG00000137806,EFO_0000545,NDUFAF1,infertility,2,0,0.2908593456368603,0.0,0.0,0.4784415377203458,0.0,0.0,0.0,0.0,0.0
ENSG00000137806,EFO_0000616,NDUFAF1,neoplasm,1,0,0.504678255343973,0.0432052006573344,0.0,0.6796453385130069,0.0,0.0,0.4785662533515128,0.0,0.0
ENSG00000137806,EFO_0000673,NDUFAF1,prostate adenocarcinoma,2,0,0.0965014065010054,0.0,0.0,0.1587374860430344,0.0,0.0,0.0,0.0,0.0
ENSG00000137806,EFO_0001071,NDUFAF1,lung carcinoma,2,0,0.2993425139182649,0.0,0.0,0.492395705389976,0.0,0.0,0.0,0.0,0.0
ENSG00000137806,EFO_0001378,NDUFAF1,multiple myeloma,1,0,0.0831554673040579,0.0,0.0,0.1367844294626147,0.0,0.0,0.0,0.0,0.0
ENSG00000137806,EFO_0002618,NDUFAF1,pancreatic carcinoma,1,0,0.0842600994312287,0.030396539880581,0.0,0.1367844294626147,0.0,0.0133744039660496,0.0,0.0,0.0
ENSG00000137806,EFO_0003144,NDUFAF1,heart failure,2,0,0.2612824030754743,0.0,0.0,0.429789713075855,0.0,0.0,0.0,0.0,0.0
ENSG00000137806,EFO_0004208,NDUFAF1,Vitiligo,2,0,0.0739159709369403,0.0,0.0,0.1215861595223242,0.0,0.0,0.0,0.0,0.0
ENSG00000137806,EFO_0008520,NDUFAF1,primary progressive multiple sclerosis,2,0,0.0785357191204991,0.0,0.0,0.1291852944924695,0.0,0.0,0.0,0.0,0.0
ENSG00000137806,EFO_0008522,NDUFAF1,secondary progressive multiple sclerosis,2,0,0.0785357191204991,0.0,0.0,0.1291852944924695,0.0,0.0,0.0,0.0,0.0
ENSG00000137806,EFO_1000783,NDUFAF1,diabetic neuropathy,1,0,0.0369579854684701,0.0,0.0,0.0607930797611621,0.0,0.0,0.0,0.0,0.0
ENSG00000137806,EFO_1001459,NDUFAF1,diabetic foot,2,0,0.0923949636711754,0.0,0.0,0.1519826994029052,0.0,0.0,0.0,0.0,0.0
